상품명,별점,리뷰 제목,리뷰 내용,카테고리1,카테고리2
"다이아몬드새우 흰다리 생 새우살 31~38미 (냉동), 1개, 200g",5,저렴하게 구매했어요,"짜장면, 볶음밥에 넣으려고 급히 주문했는데
늦은밤 주문→새벽배송 역시 짱이구요 ㅎㅎ

볶음밥에 넣기에 사이즈가 큼직해요~
조리 전에가 좀더 큰데 물새우라 그런지 수분빠지니 금방 작아져요
물빠져도 사이즈가 큼직해서 마음에 들어요^^

가격도 4천원대 착하게 구매해서 좋네요~
조리해놓으니 푸석하지않고 탱글탱글해서 아이들이 넘 좋아해요
볶음밥에 새우만 리필해달라고 할정도 ㅎ

할인할때 몇봉씩 더 쟁여놔도 좋겠어요!",식품,수산물/건어물
"딜리조이 깐메추리알, 1kg, 1봉",5,1kg 넉넉해서 좋아요 :),"아이들 밥먹을때 귀엽게 꼬꼬 만들어줬더니
넘 귀엽다고 자꾸 만지작만지작 ㅋㅋ
물론 만들기가 쉽지는 않았지만 애들이 좋아하니 ^^

메추리알 크기가 크고 작고 제각각이긴 하지만 대용량이라 신경안써요
불순물도 없고 노른자 밖으로 나온건 딱하나 있었어요

메추리알 1kg 사서 남은건 메추리알 장조림 했어요
물 540ml + 진간장 14스푼 + 올리고당 2스푼 + 설탕 3스푼 + 맛술 2스푼

이렇게 넣고 물 거의 없어질만큼 자작자작 끓이면 그냥 짱맛!
반찬으로 먹어도, 안주로 먹어도, 간식으로 먹어도 넘 맛나요 ㅎㅎ
사진에 있는 반찬통 두개 나와요~~",식품,곤약/방탄커피 외
"소소이지 이지 캡슐 세제 그리너리 머스크 30개입, 1개",5,세제 + 유연제 하나로 끝!,"세제가 거기서 거기지 생각했었는데 소소이지꺼는 확실히 달라요~
세제랑 섬유유연제가 하나에 들어있어서 번거로움도 덜하고
뭣보다 세탁하고나서 향이 정말 좋아요
머스크향이 넘 좋아서 세탁실도 덩달아 향기로워집니다 ㅋㅋ
개인적으로 애벌빨레 안하는데 요건 그럴 필요없이
기름때, 땀냄새 쏙 빠지는게 더 마음에 드네요^^
세제 투입구 막힘 걱정 없이 세탁조에 넣는거라 더 만족이에요!",싱글라이프,세제/화장지
"패션 넥타이 버클 모음 18종 5cm, NO-8",5,예상보다 고급져요~,"중요한날 넥타이가 다소 밋밋해 처음으로 넥타이핀을 구매해봤어요
디자인이 다양해 고르는데 고민이 많았는데
받아보고나니 너무 잘 골랐다 싶네요^^
생각했던것보다 엄청 고급지고 마감이나 재질도 좋아요
핀으로 구멍내고싶지 않았는데 그부분도 마음에 들구요~
나름 신랑 선물주려보 리본도 묶어줬네요 ㅎㅎ",남성패션,가방/잡화
"마더케이 베이직 PPSU 젖병 180ml 트윈팩 + 젖꼭지 2p 세트, 크림, 2개",5,그립감이 참 좋네요~^^,"곧 태어날 아가 위해 신생아용품 준비중이에요
주변 엄마들한테 젖병은 마더케이껄로 추천을 많이 받아 구매했어요

우선 젖병 그립감이 소문대로 정말 좋네요
타원형이라 데굴데굴도 안되고 나중에 아가가 직접 잡을때도
양손으로 잡기 편한 디자인이에요 ^^

눈금도 선명해서 아주 마음에 들고 젖꼭지는 개월수 맞춰
교체해주면되니 생각보다 오래 사용할 수 있을것 같아요
나중에는 외출용으로 사용할 수도 있으니까요~

혹시 몰라 트윈팩으로 구매해봤는데, 바로 추가 주문했어요!
미리 소독 깨끗하게 해놓으려구요~~

점점 아가 만날날이 더욱 실감이 되네요 ㅎㅎ
아직 배울것도 준비할것도 많지만 매일이 행복해요♡",출산/유아동,수유용품
"해브어브랜드 제주 쌀겨 브라이트닝 바디워시 화이트머스크, 1000ml, 1개",5,향이 너무너무 좋아요!,"마침 바디워시 다 떨어져서 이번에 제품 바꿔볼까하면서 찾아보다가
브라이트닝에 도움도 되고 대용량에 뭣보다 화이트머스크향!
이거다 싶어 바로 주문했는데 역시 제트배송 짱 빨라요 ㅋㅋ

써보니 향이 진짜 너무너무 좋아서 씻으면서 기분 최고
살결에 화이트머스크향이 베어있어 넘 좋네요
바디로션 귀찮아하는데 지금처럼 추운날에도 각질 일어남도 없네요

대용량이라서 오래 쓸 수 있어 안심이에요~
쭉 잘 사용 할게요 ^^",뷰티,바디
"집반찬연구소 간편 된장찌개 만들기 손질야채 240g + 된장찌개소스 65g 세트, 1세트",5,간편한끼로 딱이에요 :),"평일엔 야근이 잦아 집밥보다는 밖에서 해결하고 오는날이 많은
2인 부부 가족이에요~

집에서 된장찌개 끓이려면 된장은 있어도
두부, 애호박, 감자, 대파, 양파, 고추 등등..
사놓고 된장찌개 한때 해먹고나면 재료가 남아 상하기일쑤에요 ㅠ

된찌는 넘 먹고싶은데 남는 재료들에 치솟은 식재료 물가 생각하면
꾸욱꾸욱 참아내기도 몇번..


요건 딱 된장찌개 먹고싶을때 한끼~두끼까지
둘이서 맛나게 먹을 수 있을 양이라
냉장고에 보관해뒀다 소비기한내에 한끼 뚝딱하기 좋아요!

필요한 재료에 양념까지 있으니 이것만 있으면 번거롭지않게
구수한 한식 밥상 완성이에요 ㅎㅎ

국물이 아주 진해서 정해진 물양보다 100ml정도 더 넣고
보글보글 끓여줬더니 간도 구수함도 딱이네요~
야채칸에 자고있던 팽이버섯까지 넣어주니 더 푸짐해졌어요

한때 먹고 남은 된찌에 밥넣고 자작하게 끓여서 술밥으로 먹어주면
또 입맛이 살아나네요 :-)

쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",싱글라이프,반찬/간편조리식품
"바디큐 닥터스 발목 보호대, M, 1개",5,짱짱하게 잘 잡아줘요 :),"왼쪽 발목이 워낙 약해 조금만 걸어도 발목에 통증이 와서
운동화도 바꿔봤지만 큰 도움이 안되더라구요..

집앞 공원 산책 한바퀴에도 발목 때문에 집에 돌아오곤 했는데
이번에 발목보호대 착용해보니 세바퀴도 무리없이 걷게 되네요~
차츰차츰 운동량도 늘려보려구요 ^^

이중으로 잡아줘서 그런지 안정감이 아주 좋아요
착용완료 후에는 운동화 신발끈을 살짝 늘려주면 착용감이 안락해져
런닝도 편안하게 가능해요~

피부도 예민한 편이라 재질 걱정도 살짝 했는데
살에 닿는 부분은 부드럽고 박음질이 깔끄럽지않아 다행이었어요 ㅎ

워낙 짱짱해서 늘어질 걱정은 없을것 같아요!",스포츠/레저,홈트레이닝
"아마드티 얼 그레이 티 100개입, 2g, 4개",5,저렴하게 구매했어요 ^^,"개별포장되어있어 향이 더 오래가니 좋네요
4박스를 저렴하게 구매해서 완전 이득 본 기분이에요 ㅎㅎ

얼그레이티, 밀크티, 얼그레이하이볼 마실게 많아 넘 행복해요~

밀크티 만들때 한번에 4티백정도 우리는게 제일 맛나구요
덕분에 밖에 나가 비싸게 사마시지않아도 되니 최고에요

우릴때마다 집안에 향기로운 얼그레이향이 가득♡

벌크형은 향이 금방 날아가기도하고
유통기한이 길지 않아 씰포장 저렴한곳 엄청 찾았는데
찾아헤맨 보람이 느껴져요^^",식품,커피/원두/차
"칸토 고농축 프리미엄 섬유유연제 파우치 머스크향 코코쥬빌레, 1개, 1.3L",5,머스크향 유연제 처음이에요,"바디워시, 로션, 샴푸 등등 머스크향 애용할만큼 넘 좋아하는데
섬유유연제 머스크향이 있어서 냉큼 주문!

제트배송이라 완전 빠르고 바로 세제 투입구에 넣었는데
열자마자 넘 좋은 머스크향이 세탁실가득~~
세탁실향도 덩달아 좋아졌네요 ㅎㅎ

세탁하고나서 건조기까지 하는데도 향이 사라지지않아요
향이 매우 깊게 남아 지속도 잘돼요 ^^
머스크향 섬유유연제 최고♡",생활용품,세탁세제
"마더케이 베이직 PPSU 젖병 180ml 트윈팩 + 젖꼭지 2p 세트, 크림, 2개",5,여러모로 유용해요 :),"출산준비중에 준비할게 참 많네요~
마더케이 덕분에 유용한 물품들 고민없이 준비하고 있어요

언니가 젖병중에 이걸 추천해줬는데
PPSU 재질이라 200도까지 온탕 소독도 가능해서 변형 걱정도 없고
소독도 깔끔하게 가능하네요 ^^

옆이 슬림한 타원형 디자인이라 그립감도 좋아요

젖꼭지는 신생아용으로 선택했는데
개월수별 젖꼭지 여유있게 미리 주문해둬야겠어요~
너무 딱딱하거나 말랑하지않는데다
에어밸브 기능덕분에 배앓이도 없다고 언니가 엄청 강추했어요 ㅎㅎ

사진에서 본것처럼 눈금도 아주 진해서 밤중 수유도 편할것 같아요
아가 제품은 좋은것만 쓰고싶은데 마더케이 아주 좋아요♡",출산/유아동,출산준비물/선물
"제이멜라 인 프랑스 핸드 크림 세트, 250ml, 1개",5,각각 매력이 다른 세트구성,"제이멜라는 가성비 진짜 좋은 브랜드에요 ㅎㅎ
특히 이번 디즈니 콜라보는 아주아주 칭찬합니당 짝짝짝!

다섯가지 각자 향이 다 다르고 개성이 있어서
그날그날 기분에 따라 골라 사용하기 좋아요 :-)

블러썸 츄 ♡
-달달한 풍선껌 향으로 해피 엔돌핀 생기는듯 ㅎㅎ

스프링 애플 ♡
-상큼하고 은은한 사과향으로 과즙미 폴폴

레이지 바이브 ♡
-고급지면서 은은한 화이트머스크와 아이리스향으로 남녀모두 굿굿

다크 오키드 ♡
-엠버의 따뜻하면서 고혹적인 향에 품격이 느껴짐

포레스트 듀 ♡
-은은한 아로마와 풀내음에 숲속이 생각나는 향

한손에 들어오는 50ml 튜브형으로 가방에 넣어다니기도 좋아요
손 자주 씻으니 씻고나면 무조건 핸드크림 촵촵!

꾸덕하기보다는 로션과 크림 중간 제형이라 흡수도 빠르고 보습도 잘돼요
다 좋은향이라서 이렇게 세트 구성으로 사용해보시길 추천드려요 :-)",뷰티,바디
"블럭마트 계란트레이 30구, FREE(26 x 10 x 20.2 cm), 투명",5,계란은 꼭 세워서 보관하세요!,"드디어 뒤죽박죽 몰아넣던 계란을 가지런하게 정리할 수 있어요!!

계란은 숫자적힌곳(뾰족하지않은쪽)을 위로 세워둬야
계란이 숨을 쉰다고 하더라구요

그냥 마구 몰아넣다보니 방향도 제각기에다 넣기도 꺼내기도 불안했는데
전용 트레이가 있으니 안정감이 있네요 ^^
냉장고 키친핏 사이즈인데도 사이즈 여유있게 좋네요

딱 계란한판 들어가는 30개입이라 한판 사오면 가득 채울 수 있어요 ㅎ
구매한 날짜 표시도 할 수 있어서 언제 샀는지도 단번에 알게되네요
둘이 살다보니 오랫동안 두고 먹을때면 불안했는데 뭔가 안심돼요~

한칸에 계란 1개만 올려도 트레이가 잘고정될정도로 가볍지만 튼튼해요
윗칸에 계란 다 없어지면 트레이가 알아서 오픈돼 자동인 느낌 ㅎㅎ

<마지막 사진 참고>
냉장고 제일 윗칸에 트레이 넣었다가
문칸으로 옮기려고 무모한 도전하다가는 사진처럼...
계란이 운명하는 사건이 발생될 수 있습니다 ㅠㅠ

문칸에 넣으시려면 계란넣지 않은 빈상태로 먼저 넣으시길 추천드려요
분명 어제 한판 샀는데 반이 사라졌어요 ㅋ

쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",주방용품,주방수납/정리
"오젠 훈제 연어 슬라이스 (냉동), 180g, 1개",5,덕분에 매일 맛있게 샐러드파티♡,"야채만 먹기 지겨운 샐러드에 훈제연어 추가해주니
아주아주 훌륭한 요리로 완성됩니다 ^^

배송왔을때 살짝 녹아있을즘에 한접시 한끼양만끔 나눠서
지퍼팩에 분리해 냉동실 넣어두고 샐러드 먹기 30분전에 꺼내두면
딱 맛있게 녹아요~

혼자 한끼 먹기에도 참 맛있고 손님 왔을때도 뚝딱 차려내면
예쁘기도, 맛나기도 해요 ㅎㅎ

훈제연어라서 비린맛도 전혀없고
와인 마실때는 그냥 연어어 발사믹소스만 찍어먹어도 넘 잘어울려요

여러모로 활용하기 좋아 할인할때 쟁여두기 딱좋아요♡",식품,곤약/방탄커피 외
"제이멜라 인 프랑스 디즈니 레이지 바이브 헤어 트리트먼트, 2개, 500ml",5,화이트머스크향을 좋아한다면 이거!,"딱 겨울에 잘어울리는 따뜻하면서 깨끗한 화이트머스크향이에요~
샴푸랑 세트로 쓰면 더 좋을것같아 트리트먼트도 추가로 구매했어요!

신랑이 특히 좋아하는향이라서 남자 여자 모두 사용하기에 좋아요 ^^

샴푸에 트리트먼트까지 같은향으로 맞춰쓰니 향도 더 오래가는것 같아요
머릿결도 차분해지고 부드러워져 손으로 쓸어내릴맛 납니당 ㅎㅎ",싱글라이프,샤워/세안
"제이멜라 홈 인 프랑스 퍼퓸 스프레이 150ml, 에끌라 라일락, 2개",5,2개짜리 사길 넘 잘했어요~,"제이멜라꺼가 워낙에 향 좋다는 평이 많아서 향종류만 고민하다가
제일 평도 많고 좋은 라일락 머스크로 골라봤어요!

얼마전까지는 달달상큼한 과일향 좋아하다가
요즘들어 취향이 바뀌었는지 꽃내음이 좋아지고
겨울되니 머스크향에 따뜻함이 느껴져 좋더라구요

그 두가지를 다 만족시키는게 요 라일락 머스크향이에요~

기분좋은 깨끗한 라일락향에 따뜻한 머스크향이 더해져서
집안 곳곳에 뿌려뒀더니 집이 포근해지는 기분이에요 ㅎㅎ

오마주한 명품향수 랑O도 집에 있는데
그것보다 향 지속력도 길고 더 깨끗하면서 보송한 향인듯해요
결론은 향수보다 요 퍼퓸 스프레이가 압승이네요 ㅋㅋ

가격대도 착해서 살짝 아낌없이 뿌려주고 있습니다 크크...

다른 향들도 궁금하긴 한데 겨울이라 그런지 라일락 향이 딱인듯!",생활용품,탈취/방향/살충
"연세대학교 관절건강 판매 1위 팔팔한 진득찰 보스웰리아, 70ml, 30개",5,달달해서 먹기 편해요,"동물성 단백질보다 식물성 단백질에 관심 갖게 돼서 찾다보니
요즘 진득찰이 핫하더군요~

분말제형은 매번 타먹는게 귀찮아 액상이 있어 주문해봤어요

신랑이랑 엄마가 최근 골절상을 입어 관절에 좋다는 보스웰리아와
당뇨관리, 체중관리에 좋다는 진득찰이 함유되어 있어서
우리가족 필수로 먹어야겠더라구요 ㅎㅎ

입맛 까다로운 신랑과 엄빠 위해서 3포짜리로 구매해봤는데
먹기 편하면서 달달한 한방맛에 모두 합격!!

향은 배도라지즙의 진하고 달달한 향이 나면서
맛 또한 거부감 전혀 없이 맛있게 즐기기 좋은 쌍화차맛이에요~

대용량으로 구매하고 싶은데 어디서 구매하면 좋을지.. ^^",헬스/건강식품,곤약/방탄커피 외
"제이멜라 인 프랑스 페이보릿 퍼퓸 핸드크림 5종 세트, 1세트",5,이번 겨울 필수품이에요 ♡,"이번 겨울엔 왜 더 유난히 손이 꺼칠거리고 아픈건지...

기존에 쓰던건 너무 금방 쓰는데다 보습도 그저그런것같아서
제이멜라 핸드크림으로 갈아탔어요~

만이천원대에 5종이나 되는데다 향도 다양해서 골라쓸 수 있어요^^
제일 마음에 드는 향은 가방에 넣어 다니면서 손씻고나면 수시로 발라요
특히 블루밍 피오니향 완전 좋아요 ㅋㅋ

가성비 좋아 손씻고나서마다 발라주니 손등이 완전 매끄러워졌어요
이제 꺼칠꺼칠하지도 않고 각질도 없어져서 보들보들~~

마음씨 좋게 신랑도 나눠줬더니 더 금방 쓰는것 같아용
가격대 굿이라서 다써갈즈음 또 사고싶어요!
재구매 의사 100개에요 ㅎㅎ",뷰티,바디
